6887591,Reefer,925.8,NULL,"PEPPERIDGE FARM DOWNINGTO (DOWNINGTOWN, PA)",20120509,1300,20120509,1500,35,NULL,NULL,"AMERICOLD LOGISTICS (ATLANTA, GA)",20120511,2100,20120511,2300,27,NULL,NULL
6887592,Flatbed,1076.7,NULL,"PEPPERIDGE FARM DOWNINGTO (DOWNINGTOWN, PA)",20120509,1000,20120509,1200,3,NULL,NULL,"AMERICOLD LOGISTICS (ATLANTA, GA)",20120511,2230,20120511,2430,9,NULL,NULL
6886878,Flatbed,1119.3,NULL,"POWER LOG/HERSHEY EDCIII (PALMYRA, PA)",20120509,800,20120509,1000,42,NULL,NULL,"DOLLAR GENERAL (JONESVILLE, SC)",20120510,1915,20120510,2115,6,NULL,NULL
6886949,Van,916.4,NULL,"POWER LOG/HERSHEY EDCIII (PALMYRA, PA)",20120509,450,20120509,650,29,NULL,NULL,"DOLLAR GENERAL CORP (SCOTTSVILLE, KY)",20120510,1900,20120510,2100,47,NULL,NULL
6887395,Van,1182.9,NULL,"POWER LOG/HERSHEY EDCIII (PALMYRA, PA)",20120509,1345,20120509,1545,17,NULL,NULL,"HERSHEY MIDWEST DC (EDWARDSVILLE, IL)",20120511,2302,20120511,2502,10,NULL,NULL
6887077,Van,1060.2,NULL,"POWER LOG/HERSHEY EDCIII (PALMYRA, PA)",20120509,806,20120509,1006,31,NULL,NULL,"HERSHEY MIDWEST DC (EDWARDSVILLE, IL)",20120510,2302,20120510,2502,3,NULL,NULL
6887394,Van,904.1,NULL,"POWER LOG/HERSHEY EDCIII (PALMYRA, PA)",20120509,1230,20120509,1430,12,NULL,NULL,"HERSHEY MIDWEST DC (EDWARDSVILLE, IL)",20120509,1230,20120509,1430,3,NULL,NULL
6887069,Reefer,1090.1,NULL,"POWER LOG/HERSHEY EDCIII (PALMYRA, PA)",20120509,0,20120509,200,19,NULL,NULL,"SCHWANS (ATLANTA, GA)",20120510,1400,20120510,1600,42,NULL,NULL
6887074,Van,1003.3,NULL,"REESE PLANT (HERSHEY, PA)",20120509,1715,20120509,1915,20,NULL,NULL,"HERSHEY MIDWEST DC (EDWARDSVILLE, IL)",20120510,2302,20120510,2502,18,NULL,NULL
6887097,Flatbed,962.9,NULL,"KANE WAREHOUSING INC (TAYLOR, PA)",20120509,1219,20120509,1419,27,NULL,NULL,"ATLANTA MARKET PLACE DC (UNION CITY, GA)",20120511,1230,20120511,1430,23,NULL,NULL
6886696,Van,994.6,NULL,"AMERICOLD (NAVARRE, OH)",20120509,1030,20120509,1230,41,NULL,NULL,"HERSHEY FOODS CORP (STUARTS DRAF, VA)",20120510,1202,20120510,1402,5,NULL,NULL
6887617,Van,1014,NULL,"FUJI PHOTO FILM (GREENWOOD, SC)",20120509,1300,20120509,1500,9,NULL,NULL,"FUJI PHOTO FILM (HANOVER PARK, IL)",20120511,800,20120511,1000,31,NULL,NULL
6887773,Flatbed,1035.4,NULL,"FUJI PHOTO FILM (GREENWOOD, SC)",20120509,1700,20120509,1900,42,NULL,NULL,"FUJI PHOTO FILM (HANOVER PARK, IL)",20120511,0,20120511,200,25,NULL,NULL
6887474,Van,947.1,NULL,"LOUIS RICH FOODS (NEWBERRY, SC)",20120509,1050,20120509,1250,1,NULL,NULL,"OSCAR MAYER (MADISON, WI)",20120510,1900,20120510,2100,38,NULL,NULL
6886560,Van,882.4,NULL,"DELIGHT PRODUCTS (SPRINGFIELD, TN)",20120509,1445,20120509,1645,6,NULL,NULL,"KROGER COMPANY (MEMPHIS, TN)",20120509,2100,20120509,2300,19,NULL,NULL
6886480,Reefer,1072.4,NULL,"DELIGHT PRODUCTS (SPRINGFIELD, TN)",20120509,1330,20120509,1530,33,NULL,NULL,"KROGER COMPANY (MEMPHIS, TN)",20120509,2100,20120509,2300,48,NULL,NULL
6885157,Reefer,821.3,NULL,"NALS % M&M MARS (CLEVELAND, TN)",20120509,1900,20120509,2100,32,NULL,NULL,"4 T'S MANAGEMENT (MANTENO, IL)",20120509,0,20120509,200,24,NULL,NULL
6886187,Flatbed,1061,NULL,"NALS % M&M MARS (CLEVELAND, TN)",20120509,1615,20120509,1815,25,NULL,NULL,"4 T'S MANAGEMENT (MANTENO, IL)",20120510,0,20120510,200,39,NULL,NULL
6885116,Flatbed,906.1,NULL,"NALS % M&M MARS (CLEVELAND, TN)",20120509,1845,20120509,2045,33,NULL,NULL,"ROMARK LOGISTICS (HAZLETON, PA)",20120510,0,20120510,200,7,NULL,NULL
6885126,Van,950.2,NULL,"NALS % M&M MARS (CLEVELAND, TN)",20120509,1115,20120509,1315,38,NULL,NULL,"ROMARK/TEXAS DIST CENTER (WACO, TX)",20120511,1000,20120511,1200,33,NULL,NULL
6886931,Van,926.8,NULL,"ODOM SAUSAGE COMPANY (DICKSON, TN)",20120509,1540,20120509,1740,17,NULL,NULL,"NASHVILLE REFRIGERATION (LEBANON, TN)",20120509,1702,20120509,1902,46,NULL,NULL
6886930,Van,969.9,NULL,"ODOM SAUSAGE COMPANY (DICKSON, TN)",20120509,500,20120509,700,23,NULL,NULL,"NASHVILLE REFRIGERATION (LEBANON, TN)",20120509,1002,20120509,1202,47,NULL,NULL
6886932,Van,1100.1,NULL,"ODOM SAUSAGE COMPANY (DICKSON, TN)",20120509,1900,20120509,2100,1,NULL,NULL,"NASHVILLE REFRIGERATION (LEBANON, TN)",20120509,2202,20120509,2402,17,NULL,NULL
6887116,Van,897.3,NULL,"PINNACLE JACKSON PLANT (JACKSON, TN)",20120509,730,20120509,930,31,NULL,NULL,"MILLARD COLD STORAGE (MC DONOUGH, GA)",20120509,2300,20120509,2500,23,NULL,NULL
6886973,Flatbed,1009,NULL,"GENERAL MILLS (MURFREESBORO, TN)",20120509,1500,20120509,1700,30,NULL,NULL,"AMERICOLD LOGISTICS (WEST MEMPHIS, AR)",20120510,800,20120510,1000,32,NULL,NULL
6887209,Van,988.4,NULL,"INTERSTATE WAREHOUSING (MURFREESBORO, TN)",20120509,1130,20120509,1330,35,NULL,NULL,"AMERICOLD LOGISTICS (WEST MEMPHIS, AR)",20120510,800,20120510,1000,44,NULL,NULL
6886705,Flatbed,864.1,NULL,"AMERICOLD (ARLINGTON, TN)",20120509,935,20120509,1135,32,NULL,NULL,"AMERICOLD (MURFREESBORO, TN)",20120509,1700,20120509,1900,38,NULL,NULL
6886706,Reefer,836.2,NULL,"AMERICOLD (ARLINGTON, TN)",20120509,2030,20120509,2230,18,NULL,NULL,"AMERICOLD (MURFREESBORO, TN)",20120510,1300,20120510,1500,34,NULL,NULL
6886519,Van,1190.8,NULL,"AMERICOLD (ARLINGTON, TN)",20120509,645,20120509,845,15,NULL,NULL,"AMERICOLD (MURFREESBORO, TN)",20120509,1300,20120509,1500,7,NULL,NULL
6886704,Van,851.5,NULL,"AMERICOLD (ARLINGTON, TN)",20120509,1145,20120509,1345,43,NULL,NULL,"AMERICOLD (MURFREESBORO, TN)",20120509,2300,20120509,2500,38,NULL,NULL
6886683,Van,893,NULL,"AMERICOLD (MURFREESBORO, TN)",20120509,1445,20120509,1645,44,NULL,NULL,"MILLARD REFRIGERATED SVCS (GENEVA, IL)",20120510,900,20120510,1100,30,NULL,NULL
6885744,Van,921.2,NULL,"AMERICOLD (ARLINGTON, TN)",20120509,745,20120509,945,22,NULL,NULL,"NASHVILLE REFRIGERATION (LEBANON, TN)",20120509,1402,20120509,1602,45,NULL,NULL
6886711,Reefer,992.7,NULL,"AMERICOLD (MURFREESBORO, TN)",20120509,800,20120509,1000,31,NULL,NULL,"NASHVILLE REFRIGERATION (LEBANON, TN)",20120509,1802,20120509,2002,36,NULL,NULL
6886716,Flatbed,1003.9,NULL,"AMERICOLD (MURFREESBORO, TN)",20120509,800,20120509,1000,2,NULL,NULL,"NASHVILLE REFRIGERATION (LEBANON, TN)",20120509,1602,20120509,1802,21,NULL,NULL
6886713,Van,703.8,NULL,"AMERICOLD (MURFREESBORO, TN)",20120509,1515,20120509,1715,3,NULL,NULL,"NASHVILLE REFRIGERATION (LEBANON, TN)",20120509,1902,20120509,2102,46,NULL,NULL
6886709,Van,938.9,NULL,"AMERICOLD (ARLINGTON, TN)",20120509,615,20120509,815,18,NULL,NULL,"NASHVILLE REFRIGERATION (LEBANON, TN)",20120509,1500,20120509,1700,8,NULL,NULL
6886986,Flatbed,932.3,NULL,"RICH PRODUSTS (GALLATIN, TN)",20120509,602,20120509,802,17,NULL,NULL,"INTERSTATE WAREHOUSING (MURFREESBORO, TN)",20120510,2359,20120510,2559,39,NULL,NULL
6886991,Van,982.1,NULL,"RICH PRODUSTS (GALLATIN, TN)",20120509,602,20120509,802,7,NULL,NULL,"INTERSTATE WAREHOUSING (MURFREESBORO, TN)",20120509,2359,20120509,2559,44,NULL,NULL
6886989,Van,1046,NULL,"RICH PRODUSTS (GALLATIN, TN)",20120509,602,20120509,802,33,NULL,NULL,"INTERSTATE WAREHOUSING (MURFREESBORO, TN)",20120509,2359,20120509,2559,49,NULL,NULL
6886990,Reefer,947.3,NULL,"RICH PRODUSTS (GALLATIN, TN)",20120509,602,20120509,802,31,NULL,NULL,"NASHVILLE REFRIGERATION (LEBANON, TN)",20120509,2359,20120509,2559,36,NULL,NULL
6886599,Van,1179.3,NULL,"AMERICOLD (GRAND PRAIRI, TX)",20120509,1100,20120509,1300,10,NULL,NULL,"PREFERRED FREEZER (COLLEGE PARK, GA)",20120511,800,20120511,1000,6,NULL,NULL
6887085,Flatbed,788.4,NULL,"MORNINGSTAR FOODS (SULPHUR SPRI, TX)",20120509,1100,20120509,1300,27,NULL,NULL,"MCLANE (TEMPLE, TX)",20120510,900,20120510,1100,26,NULL,NULL
6887571,Van,942.5,NULL,"MASTERFOODS USA-MARS INC (WACO, TX)",20120509,1520,20120509,1720,0,NULL,NULL,"ATLANTA BONDED WAREHOUSE (KENNESAW, GA)",20120511,600,20120511,800,41,NULL,NULL
6887693,Van,984,NULL,"SCHREIBER FOODS INC (STEPHENVILLE, TX)",20120509,845,20120509,1045,12,NULL,NULL,"PENNSYLVANIA DIST CENTER (SHIPPENSBURG, PA)",20120512,1000,20120512,1200,40,NULL,NULL
6887585,Reefer,1137.4,NULL,"SCHREIBER FOODS INC (STEPHENVILLE, TX)",20120509,1815,20120509,2015,23,NULL,NULL,"SCHREIBER FOODS INC (CARTHAGE, MO)",20120510,1300,20120510,1500,49,NULL,NULL
6887065,Reefer,811,NULL,"ANHEUSER BUSCH (WILLIAMSBURG, VA)",20120509,734,20120509,934,12,NULL,NULL,"BEASLEY DISTRIBUTION (SODDY-DAISY, TN)",20120510,1330,20120510,1530,41,NULL,NULL
6887469,Van,975.8,NULL,"LUMBER LIQUIDATORS H88 (HAMPTON, VA)",20120509,1500,20120509,1700,48,NULL,NULL,"LUMBER LIQUIDATORS # 102 (LITTLE ROCK, AR)",20120511,1500,20120511,1700,48,NULL,NULL
6887155,Van,1002.6,NULL,"LUMBER LIQUIDATORS H88 (HAMPTON, VA)",20120509,515,20120509,715,46,NULL,NULL,"LUMBER LIQUIDATORS #159 (NORCROSS, GA)",20120510,800,20120510,1000,25,NULL,NULL
6886836,Flatbed,931.1,NULL,"HERSHEY FOODS CORP (STUARTS DRAF, VA)",20120509,400,20120509,600,15,NULL,NULL,"HERSHEY MIDWEST DC (EDWARDSVILLE, IL)",20120510,2332,20120510,2532,28,NULL,NULL
6887586,Flatbed,806,NULL,"HERSHEY FOODS CORP (STUARTS DRAF, VA)",20120509,1030,20120509,1230,8,NULL,NULL,"POWER LOG/HERSHEY EDCIII (PALMYRA, PA)",20120509,2302,20120509,2502,47,NULL,NULL
6887045,Reefer,1109.1,NULL,"MAPLE LEAF BAKERY (ROANOKE, VA)",20120509,600,20120509,800,49,NULL,NULL,"PUBLIX BAKERY (LAKELAND, FL)",20120511,330,20120511,530,50,NULL,NULL
6887664,Reefer,882.7,NULL,"MIDWEST REFRIGERATED SVCS (MILWAUKEE, WI)",20120509,1230,20120509,1430,48,NULL,NULL,"SYGMA NETWORK (PRYOR, OK)",20120511,800,20120511,1000,27,NULL,NULL
